ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-19T09:32:44.321+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:44.321+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,110332.15,227739.35,73031.32,176990.02,322510.92
2026-09-19T09:32:45.320+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:45.320+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,110332.15,227739.35,73031.32,176990.02,322510.92
2026-09-19T09:32:46.322+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:46.322+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,110332.15,227739.35,73031.32,176990.02,322510.92
2026-09-19T09:32:47.327+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:47.327+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,110332.15,227739.35,73031.32,176990.02,322510.92
2026-09-19T09:32:48.331+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:48.331+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,110332.15,227739.35,73031.32,176990.02,322510.92
2026-09-19T09:32:49.324+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:49.324+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,110332.15,227739.35,73031.32,176990.02,322510.92
2026-09-19T09:32:50.328+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:50.328+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,110332.15,227739.35,73031.32,176990.02,322510.92
2026-09-19T09:32:51.330+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:51.330+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,110332.15,227739.35,73031.32,176990.02,322510.92
2026-09-19T09:32:52.328+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,38,17280.31,31409.60,121536.43,1998.13,45557.78,72527.84
